ID,Username,Time,Language,Text,Hashtags,Geo
1680,141009810,2022-04-25 06:05:04+00:00,en,"RT @sdcfoundationuk: #Uttarakhand government has decided to apply for GI tags for 11 items including tea, pulses etc. This will not only bo…",['uttarakhand'],
1681,141009810,2022-04-25 06:04:44+00:00,en,"RT @bobhillbrain: The current problem is to quantify things in money when these things have not price  https://t.co/uF2rQgj5NT
#ClimateActi…",['climateacti…'],
1682,1160557596765409280,2022-04-25 06:04:31+00:00,und,#Savesoil #SaveSoilMovement #SadhguruQuotes #SaveSoilIstanbul #JourneyForSoil #100DaysForSoil #GlobalWarming #ClimateAction #Environnement #GoGreen @SadhguruJV @cpsavesoil @ishafoundation @PMOIndia @LeoDiCaprio @nasdaily @RNTata2000 @anandmahindra https://t.co/i05GFLES5Z,"['savesoil', 'savesoilmovement', 'sadhguruquotes', 'savesoilistanbul', 'journeyforsoil', '100daysforsoil', 'globalwarming', 'climateaction', 'environnement', 'gogreen']",
1683,141009810,2022-04-25 06:04:24+00:00,en,"RT @bobhillbrain: This is the mean of #GlobalWarming
Tomorrow It will be cold days but the transition between cold and warm becomes not sof…",['globalwarming'],
1684,1323453091799199746,2022-04-25 06:02:22+00:00,en,"RT @db_tulfa: Spread awareness this is so alarming📢⚠️

#scientistprotest 
#LetTheEarthBreath 
#savetheplanet https://t.co/OGhd2u3Ntr","['scientistprotest', 'lettheearthbreath', 'savetheplanet']",
1685,1407458749,2022-04-25 06:02:17+00:00,en,"We would say something, but our brands make our point for us. Polluting the Earth is like polluting our heart. Toxic, and lethal.

#Chimpandzinc #brandwork #earthday #saveourplanet #savetheplanet #loveearth #earthday🌎 #happyearthday🌎 #climatechange #awareness #worldearthday https://t.co/W3CCFYD2uW","['chimpandzinc', 'brandwork', 'earthday', 'saveourplanet', 'savetheplanet', 'loveearth', 'earthday🌎', 'happyearthday🌎', 'climatechange', 'awareness', 'worldearthday']",
1686,1729193269,2022-04-25 06:01:59+00:00,en,"RT @bobhillbrain: This is the mean of #GlobalWarming
Tomorrow It will be cold days but the transition between cold and warm becomes not sof…",['globalwarming'],
1687,1160557596765409280,2022-04-25 06:01:29+00:00,und,#Savesoil #SaveSoilMovement #SaveSoilIstanbul #JourneyForSoil #100DaysForSoil #GlobalWarming #ClimateAction #Environnement #GoGreen @SadhguruJV @cpsavesoil @ishafoundation @PMOIndia @LeoDiCaprio @nasdaily @RNTata2000 @anandmahindra https://t.co/ANv7EHTlKI,"['savesoil', 'savesoilmovement', 'savesoilistanbul', 'journeyforsoil', '100daysforsoil', 'globalwarming', 'climateaction', 'environnement', 'gogreen']",
1688,1246850580191907840,2022-04-25 06:01:07+00:00,en,"RT @napbot: AQI: 164
Advisory:- Unhealthy: everyone especially children, should limit prolonged outdoor exertion

#April #spring #ClimateCh…","['april', 'spring', 'climatech…']",
1689,1160557596765409280,2022-04-25 06:01:03+00:00,und,#Savesoil #SaveSoilMovement #SaveSoilIstanbul #JourneyForSoil #100DaysForSoil #GlobalWarming #ClimateAction #Environnement #GoGreen @SadhguruJV @cpsavesoil @ishafoundation @PMOIndia @LeoDiCaprio @nasdaily @RNTata2000 @anandmahindra https://t.co/exVgUf75Qi,"['savesoil', 'savesoilmovement', 'savesoilistanbul', 'journeyforsoil', '100daysforsoil', 'globalwarming', 'climateaction', 'environnement', 'gogreen']",
1690,862770138315149312,2022-04-25 06:00:24+00:00,en,"AQI: 143
Advisory:- Unhealthy for Sensitive Groups: Children and people with respiratory disease, such as asthma, should limit prolonged outdoor exertion.

#April #spring #ClimateChange #globalwarming #savetheplanet #PlantATree #AirQuality
#environment #Healthy #Future #Children","['april', 'spring', 'climatechange', 'globalwarming', 'savetheplanet', 'plantatree', 'airquality', 'environment', 'healthy', 'future', 'children']",
1691,1160557596765409280,2022-04-25 06:00:23+00:00,und,#Savesoil #SaveSoilMovement #SaveSoilIstanbul #JourneyForSoil #100DaysForSoil #GlobalWarming #ClimateAction #Environnement #GoGreen @SadhguruJV @cpsavesoil @ishafoundation @PMOIndia @LeoDiCaprio @nasdaily @RNTata2000 @anandmahindra https://t.co/3T8B9cwrG2,"['savesoil', 'savesoilmovement', 'savesoilistanbul', 'journeyforsoil', '100daysforsoil', 'globalwarming', 'climateaction', 'environnement', 'gogreen']",
1692,126075164,2022-04-25 06:00:06+00:00,en,"RT @bobhillbrain: The current problem is to quantify things in money when these things have not price  https://t.co/uF2rQgj5NT
#ClimateActi…",['climateacti…'],
1693,1160557596765409280,2022-04-25 06:00:01+00:00,und,#Savesoil #SaveSoilMovement #SaveSoilIstanbul #JourneyForSoil #100DaysForSoil #GlobalWarming #ClimateAction #Environnement #GoGreen @SadhguruJV @cpsavesoil @ishafoundation @PMOIndia @LeoDiCaprio @nasdaily @RNTata2000 @anandmahindra https://t.co/6QiaL7yweu,"['savesoil', 'savesoilmovement', 'savesoilistanbul', 'journeyforsoil', '100daysforsoil', 'globalwarming', 'climateaction', 'environnement', 'gogreen']",
1694,1132917684939776000,2022-04-25 05:59:40+00:00,hi,RT @SatlokChannel: प्रकृति पर बढ़ते प्रदूषण की वजह से बढ़ती #GlobalWarming विश्व स्तर पर एक बहुत बड़ा संकट बनी हुई है। इसी गम्भीर संकट से उ…,['globalwarming'],
1695,1366981638224154627,2022-04-25 05:59:29+00:00,und,"#MyConnectWithSoil 
#savetheplanet https://t.co/JgFq2chaHM","['myconnectwithsoil', 'savetheplanet']",
1696,2843451077,2022-04-25 05:58:42+00:00,en,"This is the mean of #GlobalWarming
Tomorrow It will be cold days but the transition between cold and warm becomes not soft
We are traveling yo a new #climate https://t.co/KvilX6Fx0w
#climatechange  #ClimateEmergency https://t.co/wEavQanJ7U","['globalwarming', 'climate', 'climatechange', 'climateemergency']",
1697,1507220706903609348,2022-04-25 05:56:03+00:00,en,"Conventional sources of energy including fossil fuels are one of the biggest reasons behind Global Warming. 

DM us to know more.

#earth #savetheplanet #gogreen #planet #savemoney #money #hydro #wind #petrol #diesel #coal https://t.co/Ti515ZFu2C","['earth', 'savetheplanet', 'gogreen', 'planet', 'savemoney', 'money', 'hydro', 'wind', 'petrol', 'diesel', 'coal']",
1698,1388800400216662018,2022-04-25 05:55:36+00:00,en,"Say no to Plastics
#noplastic 
#savetheplanet  
#SwachhBharatMission 
#AzadiKaAmritMahotsav 
#cleanliness  
#ClimateCrisis 
@priority_n 
@Whiteknight_IA 
@ChenabValley2 
@JAMMULINKS 
@DailyExcelsior1 https://t.co/b4o7HDGqFC","['noplastic', 'savetheplanet', 'swachhbharatmission', 'azadikaamritmahotsav', 'cleanliness', 'climatecrisis']",
1699,819159191721869313,2022-04-25 05:55:23+00:00,hi,"बाढ़ आने के प्रमुख कारण :-
#chemical #chemicaldisaster #ग्रीष्म #summer #staysafe #prevention #Covid_19 #stayhome #staysafe #reliefcommissinory @ranvirprasad @sdrf_up @ndmaindia @sdrf_up #GlobalWarming #heatwave #kidsvaccination https://t.co/QDm20ax76f","['chemical', 'chemicaldisaster', 'ग्रीष्म', 'summer', 'staysafe', 'prevention', 'covid_19', 'stayhome', 'staysafe', 'reliefcommissinory', 'globalwarming', 'heatwave', 'kidsvaccination']",
1700,1147775219265724416,2022-04-25 05:55:19+00:00,hi,RT @SatlokChannel: प्रकृति पर बढ़ते प्रदूषण की वजह से बढ़ती #GlobalWarming विश्व स्तर पर एक बहुत बड़ा संकट बनी हुई है। इसी गम्भीर संकट से उ…,['globalwarming'],
1701,1104823525905494017,2022-04-25 05:54:11+00:00,en,"Do you care about your children’s health? It’s time we made collective efforts at clearing the filth we have created on this planet.

#saveenvironment #savetheplanet #savethechildren #EarthMonth #ClimateChage https://t.co/4cktfKcYjc","['saveenvironment', 'savetheplanet', 'savethechildren', 'earthmonth', 'climatechage']",{'place_id': '5f55bb82cf16ac81'}
1702,2843451077,2022-04-25 05:52:36+00:00,en,"The current problem is to quantify things in money when these things have not price  https://t.co/uF2rQgj5NT
#ClimateAction 
#ClimateCrisis #ClimateEmergency #FridayForFuture #ExtinctionRebellion #GlobalWarming #RenewableEnergy #EndCoal #CO2 
https://t.co/ysNUESl7jg","['climateaction', 'climatecrisis', 'climateemergency', 'fridayforfuture', 'extinctionrebellion', 'globalwarming', 'renewableenergy', 'endcoal', 'co2']",
1703,1500576950066323467,2022-04-25 05:48:06+00:00,en,#OffGrid This is our fridge. We considered a Zeer pot but that needs water. We are looking for solutions that are in harmony with what is already there. #SaveThePlanet #Permaculture https://t.co/YsoHKgTmfJ,"['offgrid', 'savetheplanet', 'permaculture']",
1704,1208007498298347520,2022-04-25 05:47:59+00:00,en,"#Uttarakhand government has decided to apply for GI tags for 11 items including tea, pulses etc. This will not only boost manufacturing of products but also protect the products from #climatechange

#GlobalWarming
#IPR
#HimlayanWatch
#Environment https://t.co/OAeWh4gHRk","['uttarakhand', 'climatechange', 'globalwarming', 'ipr', 'himlayanwatch', 'environment']",
1705,2188488030,2022-04-25 05:47:13+00:00,en,"RT @HarrietCarr58: We definitely need to pay attention and deal with it personally, rather than listen to fairy tales.
#CO2 #CO2exposed #CO…","['co2', 'co2exposed', 'co…']",
1706,1501222924300210177,2022-04-25 05:45:24+00:00,en,"We definitely need to pay attention and deal with it personally, rather than listen to fairy tales.
#CO2 #CO2exposed #CO2Steuer #SCAM #AGWexposed #ClimateCrises #ClimateAction #ClimateJustice #GlobalWarming #NewClimateWar
#CreativeSociety
#GlobalCrisis
#WeWant2Live https://t.co/qj2UyQ6WEh","['co2', 'co2exposed', 'co2steuer', 'scam', 'agwexposed', 'climatecrises', 'climateaction', 'climatejustice', 'globalwarming', 'newclimatewar', 'creativesociety', 'globalcrisis', 'wewant2live']",
1707,126075164,2022-04-25 05:45:00+00:00,en,"RT @WeMeanToClean: Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndia

Visit https://t.co/XK3ZReQKWN

#WeMeanToClean #Volunteer…","['cleandelhi', 'swachhbharat', 'mycleanindia', 'wemeantoclean', 'volunteer…']",
1708,948890568,2022-04-25 05:44:58+00:00,en,Why reinvent something when we already had something that was eco friendly!!!  #BackToTheFuture #Transportation #GlobalWarming #green https://t.co/zT4HKSJQsE,"['backtothefuture', 'transportation', 'globalwarming', 'green']",{'place_id': '5f55bb82cf16ac81'}
1709,1246077664676335622,2022-04-25 05:44:20+00:00,en,RT @PatrickChopson: So wrong. 50% of all #plastic waste is from 2000 to today! 50% of all carbon ever emitted in human history since 1985.…,['plastic'],
1710,1511694598132936713,2022-04-25 05:43:04+00:00,en,"As you start your week, always remember that trees will always be a part of us and we need them.

PLANT A TREE FOR LIFE!

#EarthDay #savetheearth #treesforlife #rreesforhealth #saveEarth #GlobalWarming #jenaherbalsug #misstourismteso https://t.co/kuS0LXbKR7","['earthday', 'savetheearth', 'treesforlife', 'rreesforhealth', 'saveearth', 'globalwarming', 'jenaherbalsug', 'misstourismteso']",{'place_id': '0102ed48501a4846'}
1711,3317818833,2022-04-25 05:42:58+00:00,en,"a piano in the middle of the ice.
 volume on please.
#greenpeace #nature #green #photography #naturelovers  #naturephotography #greenworld  #trees #photooftheday #greenpower #savetheplanet #greenlight #picoftheday #plants #flowers   #climatechange  #love #greenroom #ocean https://t.co/HXFMsupJq4","['greenpeace', 'nature', 'green', 'photography', 'naturelovers', 'naturephotography', 'greenworld', 'trees', 'photooftheday', 'greenpower', 'savetheplanet', 'greenlight', 'picoftheday', 'plants', 'flowers', 'climatechange', 'love', 'greenroom', 'ocean']",
1712,1513733108956336132,2022-04-25 05:40:13+00:00,en,"RT @ConsciousYell: Come here #KareenaKapoor, join us 😂. #SaveSoil #savetheplanet #SaveSoilSaveLife #ConsciousPlanet #consciousYell","['kareenakapoor,', 'savesoil', 'savetheplanet', 'savesoilsavelife', 'consciousplanet', 'consciousyell']",
1713,1221762272269426688,2022-04-25 05:39:15+00:00,en,"RT @project_mandala: Today is the #EarthDay!

On this day we aim to increase awareness of #pollution, #biodiversity conservation, #GlobalWa…","['earthday!', 'pollution,', 'biodiversity', 'globalwa…']",
1714,1275366575864983554,2022-04-25 05:37:51+00:00,en,"95% of the food we eat comes from the soil. But, soil erosion is decreasing agricultural productivity, degrading ecosystem functions, and posing a threat to global food security and the wellbeing of people. #SaveSoilMovement
#savetheplanet

Action Now: https://t.co/3tFXg3yRAS","['savesoilmovement', 'savetheplanet']",
1715,1151202637582348294,2022-04-25 05:36:24+00:00,en,"RT @nvsramakrishna: ! World Earth Day ! 
Earth provides enough to satisfy every man’s need, but not every man’s greed.
― Mahatma Gandhi

#e…",['e…'],
1716,973572349,2022-04-25 05:36:19+00:00,en,"! World Earth Day ! 
Earth provides enough to satisfy every man’s need, but not every man’s greed.
― Mahatma Gandhi

#earthday #nature #earthdayeveryday #happyearthday #savetheplanet #environment #ecofriendly #recycle #Cancer #earthfocus #cancercare #drnvsramakrishna https://t.co/J4nH0FiaQx","['earthday', 'nature', 'earthdayeveryday', 'happyearthday', 'savetheplanet', 'environment', 'ecofriendly', 'recycle', 'cancer', 'earthfocus', 'cancercare', 'drnvsramakrishna']",
1717,1510554443993001990,2022-04-25 05:35:40+00:00,en,"Environment and nature so special to Human . it's give human anything he or she required to have have .. when you care you gain.its matter of each other.  
#saveEarth 
#GlobalWarming 
#dkfnakuru 
#MotherNature https://t.co/9aF5vQJjQB","['saveearth', 'globalwarming', 'dkfnakuru', 'mothernature']",
1718,857554591654785025,2022-04-25 05:34:38+00:00,en,"@ErikSolheim @AfrozShah1 POLL_TION
ED_CATION 
SOL_TION 

IN THE END  IT IS  'U' 
So it is important for us to understand our responsibility to save our beautiful mother nature.

#SaveThePlanet 
#SaveTheAnimal 🦍
@AfrozShah1 ❤🌍🙌","['savetheplanet', 'savetheanimal']",
1719,3329090498,2022-04-25 05:34:38+00:00,en,"Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndia

Visit https://t.co/XK3ZReQKWN

#WeMeanToClean #Volunteer #Volunteering #Shramdaan #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/sr45HhNqKB","['cleandelhi', 'swachhbharat', 'mycleanindia', 'wemeantoclean', 'volunteer', 'volunteering', 'shramdaan', 'delhi', 'delhincr', 'climateaction', 'globalwarming', 'climatechange', 'climatecrisis', 'climateemergency', 'wedonthavetime']",
1720,1513814024353247234,2022-04-25 05:34:04+00:00,en,"RT @janmayjaysingh3: If you can't take the initiative for a good cause , atleast support the person who is taking it @SadhguruJV #savethepl…",['savethepl…'],
1721,1348350094689660932,2022-04-25 05:33:46+00:00,en,"RT @gracechurch64: Fires hit Southwest, New Mexico's season 'dangerously early'   #ClimateCrisis #GlobalWarming 
https://t.co/GHLqjcymZZ","['climatecrisis', 'globalwarming']",
1722,1512834582587981824,2022-04-25 05:33:36+00:00,en,#savesoil #saveEarth #savetheplanet let's make it happen 🙏 https://t.co/JQf217hEmY,"['savesoil', 'saveearth', 'savetheplanet']",
1723,1512834582587981824,2022-04-25 05:32:43+00:00,en,#savesoil #saveEarth #savetheplanet let's make it happen 🙏 https://t.co/It92GsfCKf,"['savesoil', 'saveearth', 'savetheplanet']",
1724,85132629,2022-04-25 05:32:20+00:00,und,#savetheplanet @SadhguruJV @cpsavesoil https://t.co/jlwtH7ceRS https://t.co/LDLe3Daieb,['savetheplanet'],
1725,1512834582587981824,2022-04-25 05:31:50+00:00,en,#savesoil #saveEarth #savetheplanet let's make it happen 🙏 https://t.co/VJFHjr47Pl,"['savesoil', 'saveearth', 'savetheplanet']",
1726,1134163141166796800,2022-04-25 05:31:32+00:00,en,"#Ukraine should offer itself in trade for all of Northern #Russia. 

#ClimateChange 
#GlobalWarming 
#OurOcean2022 
#CoastalAreas

Russia fighting for an inch of land when whole country about to be beach front property. #dumb https://t.co/JqccocDpsa","['ukraine', 'russia.', 'climatechange', 'globalwarming', 'ourocean2022', 'coastalareas', 'dumb']",
1727,1292733924985233409,2022-04-25 05:31:09+00:00,en,"RT @collegeessay01: If with love, respect and honor everything can bloom, the Earth too shall flourish.
https://t.co/DeJGcjSznE
.
.
.
#coll…",['coll…'],
1728,126075164,2022-04-25 05:30:09+00:00,en,"RT @ManishKhurana: How does our #NativeTrees nursery look after an year?
We set it up with #Reuse of waste plastic packets
Read: https://t.…","['nativetrees', 'reuse']",
1729,3061088726,2022-04-25 05:30:06+00:00,en,"""Come forth into the light of things, let nature be your teacher.""

Our official Website:- https://t.co/Nh6dTvcCPB

#ostp #saveearth #savenature #saveplanetearth #savetrees #globalwarming #SaveNatureSaveLife #climate #earth #environment #environmentallyfriendly #environmental https://t.co/P6eHuUIIzm","['ostp', 'saveearth', 'savenature', 'saveplanetearth', 'savetrees', 'globalwarming', 'savenaturesavelife', 'climate', 'earth', 'environment', 'environmentallyfriendly', 'environmental']",
1730,64727768,2022-04-25 05:30:04+00:00,en,"#GlobalWarming requires #renewables to grow at a pace that may outstrip the rules of economics. For capital intensive and complex #wind power, energy experts say it’s not money that’s needed, but the easing of bureaucratic bottlenecks. https://t.co/PqzajGeyFZ","['globalwarming', 'renewables', 'wind']",
1731,2352313136,2022-04-25 05:28:44+00:00,ca,"RT @FoodForFuture1: Cal separar bé els #residus de #aliments, evitar #malbaratament i afrofitar la resta per fet #compost .. #BlueSocialCir…","['residus', 'aliments,', 'malbaratament', 'compost', 'bluesocialcir…']",
1732,520566305,2022-04-25 05:28:19+00:00,en,"I was worried about the massively negative impact of the current situation in the market on the battle against global warming. And now it starts...
#GlobalWarming https://t.co/7wwmFsMJAc",['globalwarming'],
1733,95865072,2022-04-25 05:26:18+00:00,en,"How does our #NativeTrees nursery look after an year?
We set it up with #Reuse of waste plastic packets
Read: https://t.co/jBon8EoanT

#WeMeanToClean #CleanDelhi #SwachhBharat #WasteManagement #EndPlasticPollution #Afforestation #GlobalWarming #ClimateAction #WMTCBlog https://t.co/SgWhF5H3qk","['nativetrees', 'reuse', 'wemeantoclean', 'cleandelhi', 'swachhbharat', 'wastemanagement', 'endplasticpollution', 'afforestation', 'globalwarming', 'climateaction', 'wmtcblog']",
1734,1507256664264622083,2022-04-25 05:22:33+00:00,en,"RT @IgnitingMindsin: As actress @anandhiactress participated in the #GreenIndiaChallenge we'd like to thank her by presenting the ""Vanamali…",['greenindiachallenge'],
1735,719012730259132417,2022-04-25 05:21:34+00:00,und,#GlobalWarming #AirPollution #CleanairforTN https://t.co/x2C5yjL4zp,"['globalwarming', 'airpollution', 'cleanairfortn']",
1736,1518453681108226049,2022-04-25 05:20:38+00:00,en,Earth 🌍🌍 our home planet ❤️❤️ #saveEarth #GlobalWarming #nasa https://t.co/tZXbMsWwPF,"['saveearth', 'globalwarming', 'nasa']",
1737,719012730259132417,2022-04-25 05:20:10+00:00,en,"Any human needs clean air, ensuring clean air is our duty and we have to follow, we don't have rights to spoil air,#GlobalWarming #Chennaineedcleanair.   #CleanairforTN  #AirPollution https://t.co/Q1blpojYal","['chennaineedcleanair.', 'cleanairfortn', 'airpollution']",
1738,115199760,2022-04-25 05:19:53+00:00,en,RT @GreenAfricaMed1: Did you know that tropical forests absorb between 2.2 and 2.5 billion tonnes of #carbon  from the atmosphere every yea…,['carbon'],
1739,151466123,2022-04-25 05:19:52+00:00,en,RT @PatrickChopson: So wrong. 50% of all #plastic waste is from 2000 to today! 50% of all carbon ever emitted in human history since 1985.…,['plastic'],
1740,1496358252858470402,2022-04-25 05:19:34+00:00,en,"Install Solar Panels for your Home, Business &amp; institutions.
-Go Solar. 
-You get clean, 
-Safe, &amp;
-Renewable Energy.
https://t.co/HQeTad4ezD
https://t.co/yDkkacFDId
.
.
.
.
.
#FreC #TETS #solarpanels #Solar #solarpower
#globalwarming #greenenergy #renewablenergy
#sustainable https://t.co/kBDln8UKxz","['frec', 'tets', 'solarpanels', 'solar', 'solarpower', 'globalwarming', 'greenenergy', 'renewablenergy', 'sustainable']",
1741,1490985829065539585,2022-04-25 05:19:33+00:00,en,"RT @Writing1Essay: If with love, respect and honor everything can bloom, the Earth too shall flourish.
https://t.co/8th8RVLoos
.
.
.
#essay…",['essay…'],
1742,1440945022757588993,2022-04-25 05:19:07+00:00,en,"RT @PIB_Panaji: #WorldEarthDay
Shift towards sustainable practices for a healthier &amp; environment friendly living ! Reduce. Reuse. Recycle.…",['worldearthday'],
1743,1330840951007358978,2022-04-25 05:18:20+00:00,en,"RT @collegeessay01: If with love, respect and honor everything can bloom, the Earth too shall flourish.
https://t.co/DeJGcjSznE
.
.
.
#coll…",['coll…'],
1744,1330840951007358978,2022-04-25 05:18:18+00:00,en,"RT @Writing1Essay: If with love, respect and honor everything can bloom, the Earth too shall flourish.
https://t.co/8th8RVLoos
.
.
.
#essay…",['essay…'],
1745,1330840951007358978,2022-04-25 05:18:17+00:00,en,"RT @WriteMyEssay___: If with love, respect and honor everything can bloom, the Earth too shall flourish.
https://t.co/NkzGXoGiqy
.
.
.
#wri…",['wri…'],
1746,1504003915767246849,2022-04-25 05:18:16+00:00,und,#SaveSoil #savetheplanet #savetheirfuture https://t.co/ZiH04KolLZ,"['savesoil', 'savetheplanet', 'savetheirfuture']",
1747,1293510025680478208,2022-04-25 05:17:47+00:00,en,"RT @Superbi67139951: Say no to Plastics
#noplastic 
#savetheplanet  
#SwachhBharatMission 
#AzadiKaAmritMahotsav 
#cleanliness  
#ClimateCr…","['noplastic', 'savetheplanet', 'swachhbharatmission', 'azadikaamritmahotsav', 'cleanliness', 'climatecr…']",
1748,1413720859923996675,2022-04-25 05:17:10+00:00,en,"RT @Superbi67139951: Say no to Plastics
#noplastic 
#savetheplanet  
#SwachhBharatMission 
#AzadiKaAmritMahotsav 
#cleanliness  
#ClimateCr…","['noplastic', 'savetheplanet', 'swachhbharatmission', 'azadikaamritmahotsav', 'cleanliness', 'climatecr…']",
1749,1162182335036456961,2022-04-25 05:16:47+00:00,en,Looking north of #Newcastle from Fort Scratchley - a day in a #life April 2022 I am lost for words every time I see this #climate #earth #environment #Planet #GlobalWarming #ausvote #auspol #ausvotes #Australia #Industry https://t.co/Olgt0aFQ5K,"['newcastle', 'life', 'climate', 'earth', 'environment', 'planet', 'globalwarming', 'ausvote', 'auspol', 'ausvotes', 'australia', 'industry']",
1750,1244694728739663874,2022-04-25 05:16:30+00:00,hi,"भजन बहुत बड़ा विज्ञान है,यदि सही प्रामाणिक आचार्यो से इसे समझा जाये तो जीवन की प्रत्येक उलझनों को क्षण में सुलझाया जा सकता है।
#ambreeshdaas #WithYou #monk #sharnagati #Wisdom #SanatanaDharma #savetheplanet #kirtan #yugdharma https://t.co/JxgLZQVBEP","['ambreeshdaas', 'withyou', 'monk', 'sharnagati', 'wisdom', 'sanatanadharma', 'savetheplanet', 'kirtan', 'yugdharma']",{'place_id': '2cb13abdf90880ee'}
1751,768752480465330177,2022-04-25 05:15:48+00:00,fr,"@DisneylandParis a fini l'installation de 46000 panneaux solaires sur 7000 places de parking permettant de produire 10 GWh par an (~ d'une ville de 4800 hab). À terme en 2023, cette centrale solaire contribuera à réduire de 890 tonnes par an les émissions de CO2. #savetheplanet https://t.co/OGF2oki0tv",['savetheplanet'],
1752,4482226582,2022-04-25 05:15:32+00:00,en,"A transition from #FossilFuel to clean #renewableenergy is essential for reducing global warming. it rapidly improves public health. Burning fossil fuels produces both climate-warming gases &amp; tiny particles that are harmful to breathe

#CleanEnergy #ClimateAction #GlobalWarming","['fossilfuel', 'renewableenergy', 'cleanenergy', 'climateaction', 'globalwarming']",
1753,1328342600873435138,2022-04-25 05:13:05+00:00,und,"RT @POOJA12m: #saynotoplastic 
#savetheplanet https://t.co/v8L11RPZd7","['saynotoplastic', 'savetheplanet']",
1754,1328342600873435138,2022-04-25 05:12:56+00:00,en,"RT @napbot: AQI: 164
Advisory:- Unhealthy: everyone especially children, should limit prolonged outdoor exertion

#April #spring #ClimateCh…","['april', 'spring', 'climatech…']",
1755,1328342600873435138,2022-04-25 05:12:48+00:00,en,"RT @sheekhu_sharma: Say no to Plastics
#noplastic 
#savetheplanet  
#SwachhBharatMission 
#AzadiKaAmritMahotsav 
#cleanliness  
#ClimateCri…","['noplastic', 'savetheplanet', 'swachhbharatmission', 'azadikaamritmahotsav', 'cleanliness', 'climatecri…']",
1756,1328342600873435138,2022-04-25 05:12:43+00:00,und,"RT @satyamurty69: #savetheplanet 
#SaveSoilI https://t.co/VZgrdZcfmh","['savetheplanet', 'savesoili']",
1757,1328342600873435138,2022-04-25 05:12:36+00:00,und,"RT @satyamurty69: #SaveSoilMovement 
#savetheplanet 
#SaveSoilI 
#todaystweets_apt https://t.co/OG9TRVzXoh","['savesoilmovement', 'savetheplanet', 'savesoili', 'todaystweets_apt']",
1758,1328342600873435138,2022-04-25 05:12:29+00:00,und,"RT @satyamurty69: #saveEarth 
#savetheplanet 
#JourneyForSoil 
#SaveSoilI 
#todaystweets_apt https://t.co/iu5YLzSesY","['saveearth', 'savetheplanet', 'journeyforsoil', 'savesoili', 'todaystweets_apt']",
1759,1366035058365186051,2022-04-25 05:11:01+00:00,en,"Unlike other green energy sources such as wind and solar, Nuclear plant can power an electric grid twenty-four hours per day.
#GlobalWarming https://t.co/0CgzHNw236",['globalwarming'],
1760,982293936554164224,2022-04-25 05:10:44+00:00,en,"RT @husainAemran: Time is running out to counteract global climate change, We must Protect, Restore &amp; Conserve! Dear Humans #RestoreOurEart…",['restoreoureart…'],
1761,896064480081203200,2022-04-25 05:10:00+00:00,und,RT @Navdeepdabi58: @SadhguruJV #SaveSoil #ConsciousPlanet #JoinToSaveSoil #savetheplanet,"['savesoil', 'consciousplanet', 'jointosavesoil', 'savetheplanet']",
1762,91511564,2022-04-25 05:07:06+00:00,und,"#saynotoplastic 
#savetheplanet https://t.co/v8L11RPZd7","['saynotoplastic', 'savetheplanet']",
1763,1481234943124865028,2022-04-25 05:06:13+00:00,en,Global warming is the extra heat within the earth’s atmosphere which has caused the rise in global temperature. Global warming leads and continues to cause climate change. @ https://t.co/IOxueIB6Fi #GLOBALWARMING #Pollution https://t.co/80rPq4Oro5,"['globalwarming', 'pollution']",
1764,1366035058365186051,2022-04-25 05:03:50+00:00,en,"The $6 billion investment is the largest federal program targeted toward nuclear reactors in U.S. history.
#Nuclear 
Nuclear 
#GlobalWarming https://t.co/0CgzHNw236","['nuclear', 'globalwarming']",
1765,167662788,2022-04-25 05:01:23+00:00,en,Le #GlobalWarming #inflation and You want me to get married and children 🤠 #Seinfeld https://t.co/NvHULL0rup,"['globalwarming', 'inflation', 'seinfeld']",
1766,862770138315149312,2022-04-25 05:00:30+00:00,en,"AQI: 164
Advisory:- Unhealthy: everyone especially children, should limit prolonged outdoor exertion

#April #spring #ClimateChange #globalwarming #savetheplanet #PlantATree #AirQuality
#environment #Healthy #Future #Children","['april', 'spring', 'climatechange', 'globalwarming', 'savetheplanet', 'plantatree', 'airquality', 'environment', 'healthy', 'future', 'children']",
1767,954282526536818688,2022-04-25 05:00:21+00:00,en,"Despite the failings of international cooperation on #climatechange, there are opportunities to be found in the dire news that we may have missed the 1.5 degree #globalwarming target, writes Joseph Dana (@ibnezra)

https://t.co/bgnhNH76IN","['climatechange,', 'globalwarming']",
1768,1477265812255694849,2022-04-25 05:00:11+00:00,en,"Say no to Plastics
#noplastic 
#savetheplanet  
#SwachhBharatMission 
#AzadiKaAmritMahotsav 
#cleanliness  
#ClimateCrisis 
@Whiteknight_IA @ChenabValley2 
@JAMMULINKS @DailyExcelsior1 https://t.co/fVqdChSiXr","['noplastic', 'savetheplanet', 'swachhbharatmission', 'azadikaamritmahotsav', 'cleanliness', 'climatecrisis']",
1769,944740496,2022-04-25 05:00:07+00:00,en,#SteamDrills -We're walking dead unless we try to live #ClimateChange #GlobalWarming #5Star #Inspiration from RiveraSunAuthor,"['steamdrills', 'climatechange', 'globalwarming', '5star', 'inspiration']",
